Date,Predicted,actual_returns,strategy_returns,cumulative_Returns
2019-09-16,-1.0,-0.0031356092824674775,0.0031356092824674775,-0.2037495497909253
2019-09-17,-1.0,0.002581755593803692,-0.002581755593803692,-0.20580527384482128
2019-09-18,-1.0,0.0003426822370828919,-0.0003426822370828919,-0.2060774302702596
2019-09-19,-1.0,1.9955233758972568e-05,-1.9955233758972568e-05,-0.20609327318072512
2019-09-20,-1.0,-0.004895586322955614,0.004895586322955614,-0.2022066342672062
2019-09-23,-1.0,-9.69228661094057e-05,9.69228661094057e-05,-0.20212930984763633
2019-09-24,-1.0,-0.00841639425358831,0.00841639425358831,-0.19541411555593136
2019-09-25,-1.0,0.006158565361019441,-0.006158565361019441,-0.2003692103138338
2019-09-26,-1.0,-0.0024289165022262083,0.0024289165022262083,-0.19842697389307695
2019-09-27,-1.0,-0.005316326462073695,0.005316326462073695,-0.1941655500031002
2019-09-30,-1.0,0.005047623227845355,-0.005047623227845355,-0.1982330986907025
2019-10-01,-1.0,-0.012258376613342059,0.012258376613342059,-0.1884047380583409
2019-10-02,-1.0,-0.01790323952044892,0.01790323952044892,-0.17387455369013793
2019-10-03,-1.0,0.007971990677411389,-0.007971990677411389,-0.1804604180464925
2019-10-04,-1.0,0.014216853396000317,-0.014216853396000317,-0.19211169213534485
2019-10-07,-1.0,-0.004478304612789308,0.004478304612789308,-0.1884937221996159
2019-10-08,-1.0,-0.015560826054260457,0.015560826054260457,-0.17586601416882386
2019-10-09,-1.0,0.009104546742895181,-0.009104546742895181,-0.18336938056523233
2019-10-10,-1.0,0.00641570185654583,-0.00641570185654583,-0.1886086391464521
2019-10-11,-1.0,0.010938930544257763,-0.010938930544257763,-0.1974843928870399
2019-10-14,-1.0,-0.001387079289088211,0.001387079289088211,-0.19637124010924345
2019-10-15,-1.0,0.009955666436289423,-0.009955666436289423,-0.20437189998132477
2019-10-16,-1.0,-0.0019995460129251796,0.0019995460129251796,-0.20278100498616114
2019-10-17,-1.0,0.002762828253096483,-0.002762828253096483,-0.20498358414949058
2019-10-18,-1.0,-0.003919344885671916,0.003919344885671916,-0.2018676406260017
2019-10-21,-1.0,0.006871609403255041,-0.006871609403255041,-0.2073520944517182
2019-10-22,-1.0,-0.0035686728395061262,0.0035686728395061262,-0.20452339339989667
2019-10-23,-1.0,0.002847139009142241,-0.002847139009142241,-0.20678822587740797
2019-10-24,-1.0,0.001920439870594981,-0.001920439870594981,-0.20831154139425834
2019-10-25,-1.0,0.004072697314876805,-0.004072697314876805,-0.2115358488538409
2019-10-28,-1.0,0.00558137996062924,-0.00558137996062924,-0.21593656686672258
2019-10-29,-1.0,-0.0008323956544341593,0.0008323956544341593,-0.21528391587218176
2019-10-30,-1.0,0.0032533282404039188,-0.0032533282404039188,-0.21783685486937399
2019-10-31,-1.0,-0.0030228734036372717,0.0030228734036372717,-0.21547247470065334
2019-11-01,-1.0,0.009662360578885698,-0.009662360578885698,-0.22305286253415646
2019-11-04,-1.0,0.00370405391746087,-0.00370405391746087,-0.22593071662234687
