Date,sma_fast,sma_slow
2016-04-12,2048.3050000000003,1980.3064000000002
2016-04-13,2058.4325,1983.1672
2016-04-14,2067.2275,1986.7622000000001
2016-04-15,2076.9125000000004,1990.1262
2016-04-18,2085.0675,1993.7040000000002
2016-04-19,2089.6625000000004,1998.1190000000001
2016-04-20,2094.5675,2003.0982000000001
2016-04-21,2097.255,2007.8836
2016-04-22,2096.565,2012.6779999999999
2016-04-25,2093.3125,2017.8522000000003
2016-04-26,2090.6375,2022.3906
2016-04-27,2091.555,2026.382
2016-04-28,2087.6125,2029.3618
2016-04-29,2081.99,2032.3111999999999
2016-05-02,2079.4225,2035.5842000000002
2016-05-03,2071.4775,2037.9416
2016-05-04,2065.305,2040.5385999999999
2016-05-05,2061.6375,2042.9552
2016-05-06,2055.5649999999996,2045.0639999999999
2016-05-09,2054.395,2047.2768000000003
2016-05-10,2062.7124999999996,2050.32
2016-05-11,2066.17,2052.0422
2016-05-12,2067.9125,2053.5953999999997
2016-05-13,2064.8925,2054.6596
2016-05-16,2060.46,2055.993
2016-05-17,2056.1475,2056.902
2016-05-18,2052.0275,2058.2694
2016-05-19,2050.385,2059.285
2016-05-20,2046.8000000000002,2060.54
2016-05-23,2047.0075000000002,2061.0570000000002
2016-05-24,2054.115,2062.1854000000003
2016-05-25,2066.74,2063.6776
2016-05-26,2076.185,2064.9352000000003
2016-05-27,2088.9399999999996,2066.1046
2016-05-31,2094.165,2067.0522
2016-06-01,2096.3625,2068.0068
2016-06-02,2100.1525,2069.116
2016-06-03,2100.17,2070.3644
2016-06-06,2103.2825000000003,2071.8338
2016-06-07,2106.4825,2073.3354
2016-06-08,2109.9475,2074.6175999999996
2016-06-09,2114.035,2075.6482
2016-06-10,2110.7,2076.3748
2016-06-13,2102.4325,2076.5004
2016-06-14,2091.4825,2076.6842
2016-06-15,2080.4875,2077.2108000000003
2016-06-16,2075.9674999999997,2077.4374
2016-06-17,2074.0075,2078.0236
2016-06-20,2075.99,2078.7366
2016-06-21,2080.34,2079.6748000000002
2016-06-22,2082.205,2080.1494000000002
2016-06-23,2092.73,2080.7673999999997
2016-06-24,2081.27,2079.86
2016-06-27,2059.18,2078.2562000000003
2016-06-28,2046.8400000000001,2077.0912
2016-06-29,2036.2025,2076.4906
2016-06-30,2051.565,2076.4198
2016-07-01,2077.1675,2076.6492000000003
2016-07-05,2090.2825,2076.5886
2016-07-06,2097.5225,2076.8274
2016-07-07,2097.2825,2076.9514
2016-07-08,2104.0200000000004,2077.6464
2016-07-11,2116.1724999999997,2078.8734
2016-07-12,2129.275,2080.6102
2016-07-13,2142.9075000000003,2082.0301999999997
2016-07-14,2151.37,2084.0378
2016-07-15,2157.515,2086.2502000000004
2016-07-18,2161.2025,2088.5754
2016-07-19,2164.04,2090.7082
2016-07-20,2166.3575,2092.9948
2016-07-21,2167.215,2094.6103999999996
2016-07-22,2169.25,2096.8218
2016-07-25,2170.425,2098.9092
2016-07-26,2169.465,2101.3606
