Date,sma_fast,sma_slow
2004-06-03,1107.5916666666667,1106.2307692307693
2004-06-04,1110.175,1106.2346153846154
2004-06-07,1114.4833333333333,1107.253846153846
2004-06-08,1118.8999999999999,1108.5961538461538
2004-06-09,1122.0416666666667,1109.126923076923
2004-06-10,1125.4666666666665,1109.7807692307692
2004-06-14,1126.4916666666666,1109.926923076923
2004-06-15,1127.9166666666667,1110.6192307692306
2004-06-16,1128.9416666666666,1111.9615384615386
2004-06-17,1129.8833333333332,1113.6884615384615
2004-06-18,1131.0333333333335,1115.2076923076925
2004-06-21,1131.4750000000001,1116.4769230769232
2004-06-22,1132.9583333333333,1117.9384615384615
2004-06-23,1134.7583333333334,1119.8
2004-06-24,1134.7833333333335,1121.9769230769232
2004-06-25,1134.1333333333334,1123.626923076923
2004-06-28,1134.3,1125.3423076923077
2004-06-29,1134.275,1127.1499999999999
2004-06-30,1135.5666666666666,1128.9653846153847
2004-07-01,1135.3083333333332,1130.253846153846
2004-07-02,1134.625,1130.7307692307693
2004-07-06,1133.3083333333332,1130.7807692307692
2004-07-07,1131.9166666666667,1130.6653846153845
2004-07-08,1130.1499999999999,1130.2192307692308
2004-07-09,1128.3500000000001,1129.8961538461538
2004-07-12,1125.8666666666666,1129.4846153846154
2004-07-13,1123.7333333333333,1129.426923076923
2004-07-14,1121.825,1129.003846153846
2004-07-15,1119.6083333333333,1127.7076923076925
2004-07-16,1116.7083333333333,1126.1384615384616
2004-07-19,1113.3833333333334,1124.9692307692308
2004-07-20,1111.7,1123.9
2004-07-21,1109.075,1122.6923076923076
2004-07-22,1107.4583333333333,1121.3384615384616
2004-07-23,1104.7833333333333,1119.5153846153846
2004-07-26,1102.7,1117.673076923077
2004-07-27,1101.2,1116.126923076923
2004-07-28,1099.625,1114.7846153846153
2004-07-29,1098.3999999999999,1113.476923076923
2004-07-30,1097.5833333333333,1111.8461538461538
2004-08-02,1097.575,1110.5346153846153
2004-08-03,1097.4333333333334,1109.2
2004-08-04,1097.2416666666666,1107.8653846153845
2004-08-05,1094.9083333333333,1105.7307692307693
2004-08-06,1092.4166666666667,1102.776923076923
2004-08-09,1089.7833333333335,1100.326923076923
2004-08-10,1089.1833333333334,1098.5423076923075
2004-08-11,1088.4916666666666,1096.9884615384615
2004-08-12,1085.8583333333333,1094.8692307692306
2004-08-13,1083.3083333333334,1093.1653846153845
2004-08-16,1081.55,1091.8769230769233
2004-08-17,1079.8833333333334,1090.6230769230767
2004-08-18,1078.9333333333334,1089.8576923076923
2004-08-19,1078.225,1089.076923076923
2004-08-20,1078.2,1088.753846153846
2004-08-23,1079.45,1088.5346153846153
2004-08-24,1082.1333333333334,1088.3538461538462
2004-08-25,1085.45,1088.2115384615386
2004-08-26,1087.625,1088.6423076923077
2004-08-27,1090.2916666666667,1089.0653846153846
2004-08-30,1093.2916666666667,1089.5653846153846
2004-08-31,1096.575,1090.3384615384616
2004-09-01,1098.7916666666667,1090.7653846153846
2004-09-02,1101.8416666666667,1091.6461538461538
2004-09-03,1103.375,1092.1538461538462
2004-09-07,1105.8833333333334,1092.9076923076923
2004-09-08,1107.3833333333332,1093.2807692307692
2004-09-09,1109.2749999999999,1094.0
2004-09-10,1111.5833333333333,1094.9730769230769
2004-09-13,1113.3166666666666,1096.7076923076925
2004-09-14,1115.25,1099.1807692307693
2004-09-15,1116.3,1101.3038461538463
2004-09-16,1118.325,1103.0153846153846
2004-09-17,1120.3500000000001,1105.0423076923078
2004-09-20,1121.7083333333333,1107.3115384615385
2004-09-21,1122.625,1109.7923076923078
2004-09-22,1122.625,1111.1115384615384
2004-09-23,1121.55,1112.1384615384616
2004-09-24,1121.0333333333335,1112.7115384615386
2004-09-27,1119.7916666666667,1113.1846153846154
2004-09-28,1118.6416666666667,1113.6384615384616
2004-09-29,1117.7250000000001,1114.373076923077
2004-09-30,1116.5833333333333,1115.0807692307692
2004-10-01,1117.5083333333332,1116.1
2004-10-04,1118.4833333333333,1117.2576923076924
2004-10-05,1118.9833333333333,1118.2846153846153
2004-10-06,1120.6333333333334,1119.9307692307693
2004-10-07,1120.75,1120.95
2004-10-08,1121.4583333333333,1121.5730769230768
2004-10-11,1122.7916666666667,1121.8076923076924
2004-10-12,1123.7666666666667,1122.123076923077
2004-10-13,1124.6166666666668,1121.8307692307694
2004-10-14,1124.05,1121.3307692307692
2004-10-15,1123.5,1120.9384615384615
2004-10-18,1123.45,1120.5576923076924
2004-10-19,1121.0916666666667,1119.6884615384615
2004-10-20,1118.4666666666667,1118.7423076923076
2004-10-21,1116.1333333333334,1118.2076923076922
2004-10-22,1112.2749999999999,1117.1384615384616
2004-10-25,1109.2833333333333,1115.8423076923077
2004-10-26,1108.3666666666668,1115.4153846153845
2004-10-27,1108.45,1115.2653846153846
2004-10-28,1108.9166666666667,1115.7961538461539
2004-10-29,1110.2916666666667,1116.6346153846155
2004-11-01,1112.5583333333334,1117.4192307692308
2004-11-02,1114.4166666666667,1118.4576923076925
2004-11-03,1116.85,1119.7307692307693
2004-11-04,1121.7250000000001,1121.5346153846153
2004-11-05,1126.9333333333334,1123.5192307692307
2004-11-08,1131.8,1124.8038461538463
2004-11-09,1137.5000000000002,1125.9153846153845
2004-11-10,1143.175,1127.0076923076924
2004-11-11,1148.375,1128.2192307692308
2004-11-12,1153.2749999999999,1130.2769230769231
2004-11-15,1157.9750000000001,1132.65
2004-11-16,1161.7416666666666,1134.6115384615384
2004-11-17,1166.0249999999999,1136.923076923077
2004-11-18,1170.4416666666666,1139.6076923076923
2004-11-19,1172.7,1142.1846153846154
2004-11-22,1173.9916666666666,1144.8384615384616
2004-11-23,1174.8833333333334,1147.2576923076924
2004-11-24,1176.2916666666667,1150.2807692307692
2004-11-26,1177.8416666666667,1153.319230769231
2004-11-29,1179.1499999999999,1156.0923076923077
2004-11-30,1179.175,1159.0961538461538
2004-12-01,1179.775,1162.8115384615385
2004-12-02,1180.3166666666666,1165.8576923076923
2004-12-03,1181.6333333333334,1168.3884615384616
2004-12-06,1182.325,1170.8038461538463
2004-12-07,1181.7916666666667,1172.6076923076923
2004-12-08,1182.8333333333333,1174.6192307692306
2004-12-09,1183.8333333333333,1176.876923076923
2004-12-10,1184.7583333333332,1178.6
2004-12-13,1186.1666666666667,1180.023076923077
2004-12-14,1187.8916666666667,1181.4538461538464
2004-12-15,1190.15,1183.0230769230768
2004-12-16,1192.6000000000001,1184.5269230769231
2004-12-17,1192.8333333333333,1185.7307692307693
2004-12-20,1193.2,1186.5461538461539
2004-12-21,1194.3916666666667,1187.3653846153845
2004-12-22,1196.0083333333332,1188.3576923076923
2004-12-23,1198.7583333333334,1189.6923076923076
2004-12-27,1200.6000000000001,1190.576923076923
2004-12-28,1202.625,1191.7307692307693
2004-12-29,1204.75,1193.3923076923077
2004-12-30,1205.9833333333333,1194.7884615384614
2004-12-31,1206.6916666666668,1196.1346153846155
2005-01-03,1206.3916666666667,1196.9153846153845
2005-01-04,1205.125,1197.1192307692306
2005-01-05,1204.25,1197.3153846153846
2005-01-06,1203.6833333333332,1197.8576923076923
2005-01-07,1202.075,1197.6576923076923
2005-01-10,1200.4583333333333,1197.6538461538462
2005-01-11,1198.2,1197.3384615384616
2005-01-12,1196.7666666666667,1197.2423076923076
2005-01-13,1193.7666666666667,1197.2576923076924
2005-01-14,1191.3500000000001,1197.323076923077
2005-01-18,1189.8916666666667,1197.5846153846155
2005-01-19,1187.6166666666666,1197.4538461538464
2005-01-20,1185.3916666666667,1196.5576923076924
2005-01-21,1183.716666666667,1195.1923076923076
2005-01-24,1182.0583333333334,1193.5807692307694
2005-01-25,1180.4333333333334,1192.2423076923078
2005-01-26,1179.425,1191.4692307692308
2005-01-27,1178.1166666666666,1190.6923076923076
2005-01-28,1177.1499999999999,1189.3807692307694
2005-01-31,1176.6166666666668,1188.2923076923078
2005-02-01,1177.6083333333333,1187.4961538461537
2005-02-02,1178.3333333333333,1187.0461538461539
2005-02-03,1177.825,1186.1384615384616
2005-02-04,1179.3583333333333,1185.7346153846154
