Date,Price,Open,High,Low,Change %
"Aug 13, 2009",1012.73,1005.86,1013.14,1000.82,0.69%
"Aug 14, 2009",1004.09,1012.23,1012.60,994.60,-0.85%
"Aug 17, 2009",979.73,998.18,998.18,978.51,-2.43%
"Aug 18, 2009",989.67,980.62,991.20,980.62,1.01%
"Aug 19, 2009",996.46,986.88,999.61,980.62,0.69%
"Aug 20, 2009",1007.37,996.41,1008.92,996.39,1.09%
"Aug 21, 2009",1026.13,1009.06,1027.59,1009.06,1.86%
"Aug 24, 2009",1025.57,1026.59,1035.82,1022.48,-0.05%
"Aug 25, 2009",1028.00,1026.63,1037.75,1026.21,0.24%
"Aug 26, 2009",1028.12,1027.35,1032.47,1021.57,0.01%
"Aug 27, 2009",1030.98,1027.81,1033.33,1016.20,0.28%
"Aug 28, 2009",1028.93,1031.62,1039.47,1023.13,-0.20%
"Aug 31, 2009",1020.62,1025.21,1025.21,1014.62,-0.81%
"Sep 01, 2009",998.04,1019.52,1028.45,996.28,-2.21%
"Sep 02, 2009",994.75,996.07,1000.34,991.97,-0.33%
"Sep 03, 2009",1003.24,996.12,1003.43,992.25,0.85%
"Sep 04, 2009",1016.40,1003.84,1016.48,1001.65,1.31%
"Sep 08, 2009",1025.39,1018.67,1026.07,1018.67,0.88%
"Sep 09, 2009",1033.37,1025.36,1036.34,1023.97,0.78%
"Sep 10, 2009",1044.14,1032.99,1044.14,1028.04,1.04%
"Sep 11, 2009",1042.73,1043.92,1048.18,1038.40,-0.14%
"Sep 14, 2009",1049.34,1040.15,1049.74,1035.00,0.63%
"Sep 15, 2009",1052.63,1049.03,1056.04,1043.42,0.31%
"Sep 16, 2009",1068.76,1053.99,1068.76,1052.87,1.53%
"Sep 17, 2009",1065.49,1067.87,1074.77,1061.20,-0.31%
"Sep 18, 2009",1068.30,1066.60,1071.52,1064.27,0.26%
"Sep 21, 2009",1064.66,1067.14,1067.28,1057.46,-0.34%
"Sep 22, 2009",1071.66,1066.35,1073.81,1066.35,0.66%
"Sep 23, 2009",1060.87,1072.69,1080.15,1060.39,-1.01%
"Sep 24, 2009",1050.78,1062.56,1066.29,1045.85,-0.95%
"Sep 25, 2009",1044.38,1049.48,1053.47,1041.17,-0.61%
"Sep 28, 2009",1062.98,1045.38,1065.13,1045.38,1.78%
"Sep 29, 2009",1060.61,1063.69,1069.62,1057.83,-0.22%
"Sep 30, 2009",1057.08,1061.02,1063.40,1046.47,-0.33%
"Oct 01, 2009",1029.85,1054.91,1054.91,1029.45,-2.58%
"Oct 02, 2009",1025.21,1029.71,1030.60,1019.95,-0.45%
"Oct 05, 2009",1040.46,1026.87,1042.58,1025.92,1.49%
"Oct 06, 2009",1054.72,1042.02,1060.55,1042.02,1.37%
"Oct 07, 2009",1057.58,1053.65,1058.02,1050.10,0.27%
"Oct 08, 2009",1065.48,1060.03,1070.67,1060.03,0.75%
"Oct 09, 2009",1071.49,1065.28,1071.51,1063.00,0.56%
"Oct 12, 2009",1076.19,1071.63,1079.46,1071.63,0.44%
"Oct 13, 2009",1073.19,1074.96,1075.30,1066.71,-0.28%
"Oct 14, 2009",1092.02,1078.68,1093.17,1078.68,1.75%
"Oct 15, 2009",1096.56,1090.36,1096.56,1086.41,0.42%
"Oct 16, 2009",1087.68,1094.67,1094.67,1081.53,-0.81%
"Oct 19, 2009",1097.91,1088.22,1100.17,1086.48,0.94%
"Oct 20, 2009",1091.06,1098.64,1098.64,1086.16,-0.62%
"Oct 21, 2009",1081.40,1090.36,1101.36,1080.77,-0.89%
"Oct 22, 2009",1092.91,1080.96,1095.21,1074.31,1.06%
"Oct 23, 2009",1079.60,1095.62,1095.83,1075.49,-1.22%
"Oct 26, 2009",1066.95,1080.36,1091.75,1065.23,-1.17%
"Oct 27, 2009",1063.41,1067.54,1072.48,1060.62,-0.33%
"Oct 28, 2009",1042.63,1061.51,1063.26,1042.19,-1.95%
"Oct 29, 2009",1066.11,1043.69,1066.83,1043.69,2.25%
"Oct 30, 2009",1036.19,1065.41,1065.41,1033.38,-2.81%
"Nov 02, 2009",1042.88,1036.18,1052.18,1029.38,0.65%
"Nov 03, 2009",1045.41,1040.92,1046.36,1033.94,0.24%
"Nov 04, 2009",1046.50,1047.14,1061.00,1045.15,0.10%
"Nov 05, 2009",1066.63,1047.30,1066.65,1047.30,1.92%
"Nov 06, 2009",1069.30,1064.95,1071.48,1059.32,0.25%
"Nov 09, 2009",1093.08,1072.31,1093.19,1072.31,2.22%
"Nov 10, 2009",1093.01,1091.86,1096.42,1087.40,-0.01%
"Nov 11, 2009",1098.51,1096.04,1105.37,1093.81,0.50%
"Nov 12, 2009",1087.24,1098.31,1101.97,1084.90,-1.03%
"Nov 13, 2009",1093.48,1087.59,1097.79,1085.33,0.57%
"Nov 16, 2009",1109.30,1094.13,1113.69,1094.13,1.45%
"Nov 17, 2009",1110.32,1109.22,1110.52,1102.19,0.09%
"Nov 18, 2009",1109.80,1109.44,1111.10,1102.70,-0.05%
"Nov 19, 2009",1094.90,1106.44,1106.44,1088.40,-1.34%
"Nov 20, 2009",1091.38,1094.66,1094.66,1086.81,-0.32%
"Nov 23, 2009",1106.24,1094.86,1112.38,1094.86,1.36%
"Nov 24, 2009",1105.65,1105.83,1107.56,1097.63,-0.05%
"Nov 25, 2009",1110.63,1106.49,1111.18,1104.75,0.45%
"Nov 27, 2009",1091.49,1105.47,1105.47,1083.74,-1.72%
"Nov 30, 2009",1095.63,1091.07,1097.24,1086.25,0.38%
"Dec 01, 2009",1108.86,1098.89,1112.28,1098.89,1.21%
"Dec 02, 2009",1109.24,1109.03,1115.58,1105.29,0.03%
"Dec 03, 2009",1099.92,1110.59,1117.28,1098.74,-0.84%
"Dec 04, 2009",1105.98,1100.43,1119.13,1096.52,0.55%
"Dec 07, 2009",1103.25,1105.52,1110.72,1100.83,-0.25%
"Dec 08, 2009",1091.94,1103.04,1103.04,1088.61,-1.03%
"Dec 09, 2009",1095.95,1091.07,1097.04,1085.89,0.37%
"Dec 10, 2009",1102.35,1098.69,1106.25,1098.69,0.58%
"Dec 11, 2009",1106.41,1103.96,1108.50,1101.34,0.37%
"Dec 14, 2009",1114.11,1107.84,1114.76,1107.84,0.70%
"Dec 15, 2009",1107.93,1114.11,1114.11,1105.35,-0.55%
"Dec 16, 2009",1109.18,1108.61,1116.21,1107.96,0.11%
"Dec 17, 2009",1096.08,1106.36,1106.36,1095.88,-1.18%
"Dec 18, 2009",1102.47,1097.86,1103.74,1093.88,0.58%
"Dec 21, 2009",1114.05,1105.31,1117.68,1105.31,1.05%
"Dec 22, 2009",1118.02,1114.51,1120.27,1114.51,0.36%
"Dec 23, 2009",1120.59,1118.84,1121.58,1116.00,0.23%
"Dec 24, 2009",1126.48,1121.08,1126.48,1121.08,0.53%
"Dec 28, 2009",1127.78,1127.53,1130.38,1123.51,0.12%
"Dec 29, 2009",1126.20,1128.55,1130.38,1126.08,-0.14%
"Dec 30, 2009",1126.42,1125.53,1126.42,1121.94,0.02%
"Dec 31, 2009",1115.10,1126.60,1127.64,1114.81,-1.00%
"Jan 04, 2010",1132.99,1116.56,1133.87,1116.56,1.60%
"Jan 05, 2010",1136.52,1132.66,1136.63,1129.66,0.31%
"Jan 06, 2010",1137.14,1135.71,1139.19,1133.95,0.05%
"Jan 07, 2010",1141.69,1136.27,1142.46,1131.32,0.40%
"Jan 08, 2010",1144.98,1140.52,1145.39,1136.22,0.29%
"Jan 11, 2010",1146.98,1145.96,1149.74,1142.02,0.17%
"Jan 12, 2010",1136.22,1143.81,1143.81,1131.77,-0.94%
"Jan 13, 2010",1145.68,1137.31,1148.40,1133.18,0.83%
"Jan 14, 2010",1148.46,1145.68,1150.41,1143.80,0.24%
"Jan 15, 2010",1136.03,1147.72,1147.77,1131.39,-1.08%
"Jan 19, 2010",1150.23,1136.03,1150.45,1135.77,1.25%
"Jan 20, 2010",1138.04,1147.95,1147.95,1129.25,-1.06%
"Jan 21, 2010",1116.48,1138.68,1141.58,1114.84,-1.89%
"Jan 22, 2010",1091.76,1115.49,1115.49,1090.18,-2.21%
"Jan 25, 2010",1096.78,1092.40,1102.97,1092.40,0.46%
"Jan 26, 2010",1092.17,1095.80,1103.69,1089.86,-0.42%
"Jan 27, 2010",1097.50,1091.94,1099.51,1083.11,0.49%
"Jan 28, 2010",1084.53,1096.93,1100.22,1078.46,-1.18%
"Jan 29, 2010",1073.87,1087.61,1096.45,1071.59,-0.98%
"Feb 01, 2010",1089.19,1073.89,1089.38,1073.89,1.43%
"Feb 02, 2010",1103.32,1090.05,1104.73,1087.96,1.30%
"Feb 03, 2010",1097.28,1100.67,1102.72,1093.97,-0.55%
"Feb 04, 2010",1063.11,1097.25,1097.25,1062.78,-3.11%
"Feb 05, 2010",1066.19,1064.12,1067.13,1044.50,0.29%
"Feb 08, 2010",1056.74,1065.51,1071.20,1056.51,-0.89%
"Feb 09, 2010",1070.52,1060.06,1079.28,1060.06,1.30%
"Feb 10, 2010",1068.13,1069.68,1073.67,1059.34,-0.22%
"Feb 11, 2010",1078.47,1067.10,1080.04,1060.59,0.97%
"Feb 12, 2010",1075.51,1075.95,1077.81,1062.97,-0.27%
"Feb 16, 2010",1094.87,1079.13,1095.67,1079.13,1.80%
"Feb 17, 2010",1099.51,1096.14,1101.03,1094.72,0.42%
"Feb 18, 2010",1106.75,1099.03,1108.24,1097.48,0.66%
"Feb 19, 2010",1109.17,1105.49,1112.42,1100.80,0.22%
"Feb 22, 2010",1108.01,1110.00,1112.29,1105.38,-0.10%
"Feb 23, 2010",1094.60,1107.49,1108.58,1092.18,-1.21%
"Feb 24, 2010",1105.24,1095.89,1106.42,1095.50,0.97%
"Feb 25, 2010",1102.94,1101.24,1103.50,1086.02,-0.21%
"Feb 26, 2010",1104.49,1103.10,1107.24,1097.56,0.14%
"Mar 01, 2010",1115.71,1105.36,1116.11,1105.36,1.02%
"Mar 02, 2010",1118.31,1117.01,1123.46,1116.51,0.23%
"Mar 03, 2010",1118.79,1119.36,1125.64,1116.58,0.04%
"Mar 04, 2010",1122.97,1119.12,1123.73,1116.66,0.37%
"Mar 05, 2010",1138.70,1125.12,1139.38,1125.12,1.40%
"Mar 08, 2010",1138.50,1138.40,1141.05,1136.77,-0.02%
"Mar 09, 2010",1140.45,1137.56,1145.37,1134.90,0.17%
"Mar 10, 2010",1145.61,1140.22,1148.26,1140.09,0.45%
"Mar 11, 2010",1150.24,1143.96,1150.24,1138.99,0.40%
"Mar 12, 2010",1149.99,1151.71,1153.41,1146.97,-0.02%
"Mar 15, 2010",1150.51,1148.53,1150.98,1141.45,0.05%
"Mar 16, 2010",1159.46,1150.83,1160.28,1150.35,0.78%
"Mar 17, 2010",1166.21,1159.94,1169.84,1159.94,0.58%
"Mar 18, 2010",1165.83,1166.13,1167.77,1161.16,-0.03%
"Mar 19, 2010",1159.90,1166.68,1169.20,1155.33,-0.51%
"Mar 22, 2010",1165.81,1157.25,1167.82,1152.88,0.51%
"Mar 23, 2010",1174.17,1166.47,1174.72,1163.83,0.72%
"Mar 24, 2010",1167.72,1172.70,1173.04,1166.01,-0.55%
"Mar 25, 2010",1165.73,1170.03,1180.69,1165.09,-0.17%
"Mar 26, 2010",1166.59,1167.58,1173.93,1161.48,0.07%
"Mar 29, 2010",1173.22,1167.71,1174.85,1167.71,0.57%
"Mar 30, 2010",1173.27,1173.75,1177.83,1168.92,0.00%
"Mar 31, 2010",1169.43,1171.75,1174.56,1165.77,-0.33%
"Apr 01, 2010",1178.10,1171.23,1181.43,1170.69,0.74%
"Apr 05, 2010",1187.44,1178.71,1187.73,1178.71,0.79%
"Apr 06, 2010",1189.44,1186.01,1191.80,1182.77,0.17%
"Apr 07, 2010",1182.45,1188.23,1189.60,1177.25,-0.59%
"Apr 08, 2010",1186.44,1181.75,1188.55,1175.12,0.34%
"Apr 09, 2010",1194.37,1187.47,1194.66,1187.15,0.67%
"Apr 12, 2010",1196.48,1194.94,1199.20,1194.71,0.18%
"Apr 13, 2010",1197.30,1195.94,1199.04,1188.82,0.07%
"Apr 14, 2010",1210.65,1198.69,1210.65,1198.69,1.12%
"Apr 15, 2010",1211.67,1210.77,1213.92,1208.50,0.08%
"Apr 16, 2010",1192.13,1210.17,1210.17,1186.77,-1.61%
"Apr 19, 2010",1197.52,1192.06,1197.87,1183.68,0.45%
"Apr 20, 2010",1207.17,1199.04,1208.58,1199.04,0.81%
"Apr 21, 2010",1205.94,1207.16,1210.99,1198.85,-0.10%
"Apr 22, 2010",1208.67,1202.52,1210.27,1190.19,0.23%
"Apr 23, 2010",1217.28,1207.87,1217.28,1205.10,0.71%
"Apr 26, 2010",1212.05,1217.07,1219.80,1211.07,-0.43%
"Apr 27, 2010",1183.71,1209.92,1211.38,1181.62,-2.34%
"Apr 28, 2010",1191.36,1184.59,1195.05,1181.81,0.65%
"Apr 29, 2010",1206.78,1193.30,1209.36,1193.30,1.29%
"Apr 30, 2010",1186.69,1206.77,1207.99,1186.32,-1.66%
"May 03, 2010",1202.26,1188.58,1205.13,1188.58,1.31%
"May 04, 2010",1173.60,1197.50,1197.50,1168.12,-2.38%
"May 05, 2010",1165.87,1169.24,1175.95,1158.15,-0.66%
"May 06, 2010",1128.15,1164.38,1167.58,1065.79,-3.24%
"May 07, 2010",1110.88,1127.04,1135.13,1094.15,-1.53%
"May 10, 2010",1159.73,1122.27,1163.85,1122.27,4.40%
"May 11, 2010",1155.79,1156.39,1170.48,1147.71,-0.34%
"May 12, 2010",1171.67,1155.43,1172.87,1155.43,1.37%
"May 13, 2010",1157.44,1170.04,1173.57,1156.14,-1.21%
"May 14, 2010",1135.68,1157.19,1157.19,1126.14,-1.88%
"May 17, 2010",1136.94,1136.52,1141.88,1114.96,0.11%
"May 18, 2010",1120.80,1138.78,1148.66,1117.20,-1.42%
"May 19, 2010",1115.05,1119.57,1124.27,1100.66,-0.51%
"May 20, 2010",1071.59,1107.34,1107.34,1071.58,-3.90%
"May 21, 2010",1087.69,1067.26,1090.16,1055.90,1.50%
"May 24, 2010",1073.65,1084.78,1089.95,1072.70,-1.29%
"May 25, 2010",1074.03,1067.42,1074.75,1040.78,0.04%
"May 26, 2010",1067.95,1075.51,1090.75,1065.59,-0.57%
"May 27, 2010",1103.06,1074.27,1103.52,1074.27,3.29%
"May 28, 2010",1089.41,1102.59,1102.59,1084.78,-1.24%
"Jun 01, 2010",1070.71,1087.30,1094.77,1069.89,-1.72%
"Jun 02, 2010",1098.38,1073.01,1098.56,1072.03,2.58%
"Jun 03, 2010",1102.83,1098.82,1105.67,1091.81,0.41%
"Jun 04, 2010",1064.88,1098.43,1098.43,1060.50,-3.44%
"Jun 07, 2010",1050.47,1065.84,1071.36,1049.86,-1.35%
"Jun 08, 2010",1062.00,1050.81,1063.15,1042.17,1.10%
"Jun 09, 2010",1055.69,1062.75,1077.74,1052.25,-0.59%
"Jun 10, 2010",1086.84,1058.77,1087.85,1058.77,2.95%
"Jun 11, 2010",1091.60,1082.65,1092.25,1077.12,0.44%
"Jun 14, 2010",1089.63,1095.00,1105.91,1089.03,-0.18%
"Jun 15, 2010",1115.23,1091.21,1115.59,1091.21,2.35%
"Jun 16, 2010",1114.61,1114.02,1118.74,1107.13,-0.06%
"Jun 17, 2010",1116.04,1115.98,1117.72,1105.87,0.13%
"Jun 18, 2010",1117.51,1116.16,1121.01,1113.93,0.13%
"Jun 21, 2010",1113.20,1122.79,1131.23,1108.24,-0.39%
"Jun 22, 2010",1095.31,1113.90,1118.50,1094.18,-1.61%
"Jun 23, 2010",1092.04,1095.57,1099.64,1085.31,-0.30%
"Jun 24, 2010",1073.69,1090.93,1090.93,1071.60,-1.68%
"Jun 25, 2010",1076.76,1075.10,1083.56,1067.89,0.29%
"Jun 28, 2010",1074.57,1077.50,1082.60,1071.45,-0.20%
"Jun 29, 2010",1041.24,1071.10,1071.10,1035.18,-3.10%
"Jun 30, 2010",1030.71,1040.56,1048.08,1028.33,-1.01%
"Jul 01, 2010",1027.37,1031.10,1033.58,1010.91,-0.32%
"Jul 02, 2010",1022.58,1027.65,1032.95,1015.93,-0.47%
"Jul 06, 2010",1028.06,1028.09,1042.50,1018.35,0.54%
"Jul 07, 2010",1060.27,1028.54,1060.89,1028.54,3.13%
"Jul 08, 2010",1070.25,1062.92,1071.25,1058.24,0.94%
"Jul 09, 2010",1077.96,1070.50,1078.16,1068.10,0.72%
"Jul 12, 2010",1078.75,1077.23,1080.78,1070.45,0.07%
"Jul 13, 2010",1095.34,1080.65,1099.46,1080.65,1.54%
"Jul 14, 2010",1095.17,1095.61,1099.08,1087.68,-0.02%
"Jul 15, 2010",1096.48,1094.46,1098.66,1080.53,0.12%
"Jul 16, 2010",1064.88,1093.85,1093.85,1063.32,-2.88%
"Jul 19, 2010",1071.25,1066.85,1074.70,1061.11,0.60%
"Jul 20, 2010",1083.48,1064.53,1083.94,1056.88,1.14%
"Jul 21, 2010",1069.59,1086.67,1088.96,1065.25,-1.28%
"Jul 22, 2010",1093.67,1072.14,1097.50,1072.14,2.25%
"Jul 23, 2010",1102.66,1092.17,1103.73,1087.88,0.82%
"Jul 26, 2010",1115.01,1102.89,1115.01,1101.30,1.12%
"Jul 27, 2010",1113.84,1117.36,1120.95,1109.78,-0.10%
"Jul 28, 2010",1106.13,1112.84,1114.66,1103.11,-0.69%
"Jul 29, 2010",1101.53,1108.07,1115.90,1092.82,-0.42%
"Jul 30, 2010",1101.60,1098.44,1106.44,1088.01,0.01%
"Aug 02, 2010",1125.86,1107.53,1127.30,1107.53,2.20%
"Aug 03, 2010",1120.46,1125.34,1125.44,1116.76,-0.48%
"Aug 04, 2010",1127.24,1121.06,1128.75,1119.46,0.61%
"Aug 05, 2010",1125.81,1125.78,1126.56,1118.81,-0.13%
"Aug 06, 2010",1121.64,1122.07,1123.06,1107.17,-0.37%
"Aug 09, 2010",1127.79,1122.80,1129.24,1120.91,0.55%
"Aug 10, 2010",1121.06,1122.92,1127.16,1111.58,-0.60%
"Aug 11, 2010",1089.47,1116.89,1116.89,1088.55,-2.82%
"Aug 12, 2010",1083.61,1081.48,1086.72,1076.69,-0.54%
"Aug 13, 2010",1079.25,1082.22,1086.25,1079.00,-0.40%
"Aug 16, 2010",1079.38,1077.49,1082.62,1069.49,0.01%
"Aug 17, 2010",1092.54,1081.16,1100.14,1081.16,1.22%
"Aug 18, 2010",1094.16,1092.08,1099.77,1085.76,0.15%
"Aug 19, 2010",1075.63,1092.44,1092.44,1070.66,-1.69%
"Aug 20, 2010",1071.69,1075.63,1075.63,1063.91,-0.37%
"Aug 23, 2010",1067.36,1073.36,1081.58,1067.08,-0.40%
"Aug 24, 2010",1051.87,1063.20,1063.20,1046.68,-1.45%
"Aug 25, 2010",1055.33,1048.98,1059.38,1039.83,0.33%
"Aug 26, 2010",1047.22,1056.28,1061.45,1045.40,-0.77%
"Aug 27, 2010",1064.59,1049.27,1065.21,1039.70,1.66%
"Aug 30, 2010",1048.92,1062.90,1064.40,1048.79,-1.47%
"Aug 31, 2010",1049.33,1046.88,1055.14,1040.88,0.04%
"Sep 01, 2010",1080.29,1049.72,1081.30,1049.72,2.95%
"Sep 02, 2010",1090.10,1080.66,1090.10,1080.39,0.91%
"Sep 03, 2010",1104.51,1093.61,1105.10,1093.61,1.32%
"Sep 07, 2010",1091.84,1102.60,1102.60,1091.15,-1.15%
"Sep 08, 2010",1098.87,1092.36,1103.26,1092.36,0.64%
"Sep 09, 2010",1104.18,1101.15,1110.27,1101.15,0.48%
"Sep 10, 2010",1109.55,1104.57,1110.88,1103.92,0.49%
"Sep 13, 2010",1121.90,1113.38,1123.87,1113.38,1.11%
"Sep 14, 2010",1121.10,1121.16,1127.36,1115.58,-0.07%
"Sep 15, 2010",1125.07,1119.43,1126.46,1114.63,0.35%
"Sep 16, 2010",1124.66,1123.89,1125.44,1118.88,-0.04%
"Sep 17, 2010",1125.59,1126.39,1131.47,1122.43,0.08%
"Sep 20, 2010",1142.71,1126.57,1144.86,1126.57,1.52%
"Sep 21, 2010",1139.78,1142.82,1148.59,1136.22,-0.26%
"Sep 22, 2010",1134.28,1139.49,1144.38,1131.58,-0.48%
"Sep 23, 2010",1124.83,1131.10,1136.77,1122.79,-0.83%
"Sep 24, 2010",1148.67,1131.69,1148.90,1131.69,2.12%
"Sep 27, 2010",1142.16,1148.64,1149.92,1142.00,-0.57%
"Sep 28, 2010",1147.70,1142.31,1150.00,1132.09,0.49%
"Sep 29, 2010",1144.73,1146.75,1148.63,1140.26,-0.26%
"Sep 30, 2010",1141.20,1145.97,1157.16,1136.08,-0.31%
"Oct 01, 2010",1146.24,1143.49,1150.30,1139.42,0.44%
"Oct 04, 2010",1137.03,1144.96,1148.16,1131.87,-0.80%
"Oct 05, 2010",1160.75,1140.68,1162.76,1140.68,2.09%
"Oct 06, 2010",1159.97,1159.81,1162.33,1154.85,-0.07%
"Oct 07, 2010",1158.06,1161.57,1163.87,1151.41,-0.16%
"Oct 08, 2010",1165.15,1158.36,1167.73,1155.58,0.61%
"Oct 11, 2010",1165.32,1165.32,1168.68,1162.02,0.01%
"Oct 12, 2010",1169.77,1164.28,1172.58,1155.71,0.38%
"Oct 13, 2010",1178.10,1171.32,1184.38,1171.32,0.71%
"Oct 14, 2010",1173.81,1177.82,1178.89,1166.71,-0.36%
"Oct 15, 2010",1176.19,1177.47,1181.20,1167.12,0.20%
"Oct 18, 2010",1184.71,1176.83,1185.53,1174.55,0.72%
"Oct 19, 2010",1165.90,1178.64,1178.64,1159.71,-1.59%
"Oct 20, 2010",1178.17,1166.74,1182.94,1166.74,1.05%
"Oct 21, 2010",1180.26,1179.82,1189.43,1171.17,0.18%
"Oct 22, 2010",1183.08,1180.52,1183.93,1178.99,0.24%
"Oct 25, 2010",1185.62,1184.74,1196.14,1184.74,0.21%
"Oct 26, 2010",1185.64,1184.88,1187.11,1177.72,0.00%
"Oct 27, 2010",1182.45,1183.84,1183.84,1171.70,-0.27%
"Oct 28, 2010",1183.78,1184.47,1189.53,1177.10,0.11%
"Oct 29, 2010",1183.26,1183.87,1185.46,1179.70,-0.04%
"Nov 01, 2010",1184.38,1185.71,1195.81,1177.65,0.09%
"Nov 02, 2010",1193.57,1187.86,1195.88,1187.86,0.78%
"Nov 03, 2010",1197.96,1193.79,1198.30,1183.56,0.37%
"Nov 04, 2010",1221.06,1198.34,1221.25,1198.34,1.93%
"Nov 05, 2010",1225.85,1221.20,1227.08,1220.29,0.39%
"Nov 08, 2010",1223.25,1223.24,1224.57,1217.55,-0.21%
"Nov 09, 2010",1213.40,1223.59,1226.84,1208.94,-0.81%
"Nov 10, 2010",1218.71,1213.14,1218.75,1204.33,0.44%
"Nov 11, 2010",1213.54,1213.04,1215.45,1204.49,-0.42%
"Nov 12, 2010",1199.21,1209.07,1210.50,1194.08,-1.18%
"Nov 15, 2010",1197.75,1200.44,1207.43,1197.15,-0.12%
"Nov 16, 2010",1178.34,1194.79,1194.79,1173.00,-1.62%
"Nov 17, 2010",1178.59,1178.33,1183.56,1175.82,0.02%
"Nov 18, 2010",1196.69,1183.75,1200.29,1183.75,1.54%
"Nov 19, 2010",1199.73,1196.12,1199.97,1189.44,0.25%
"Nov 22, 2010",1197.84,1198.07,1198.94,1184.58,-0.16%
"Nov 23, 2010",1180.73,1192.51,1192.51,1176.91,-1.43%
"Nov 24, 2010",1198.35,1183.70,1198.62,1183.70,1.49%
"Nov 26, 2010",1189.40,1194.16,1194.16,1186.93,-0.75%
"Nov 29, 2010",1187.76,1189.08,1190.34,1173.64,-0.14%
"Nov 30, 2010",1180.55,1182.96,1187.40,1174.14,-0.61%
"Dec 01, 2010",1206.07,1186.60,1207.61,1186.60,2.16%
"Dec 02, 2010",1221.53,1206.81,1221.89,1206.81,1.28%
"Dec 03, 2010",1224.71,1219.93,1225.57,1216.82,0.26%
"Dec 06, 2010",1223.12,1223.87,1225.80,1220.67,-0.13%
"Dec 07, 2010",1223.75,1227.25,1235.05,1223.25,0.05%
"Dec 08, 2010",1228.28,1225.02,1228.93,1219.50,0.37%
"Dec 09, 2010",1233.00,1230.14,1234.71,1226.85,0.38%
"Dec 10, 2010",1240.40,1233.85,1240.40,1232.58,0.60%
"Dec 13, 2010",1240.46,1242.52,1246.73,1240.34,0.00%
"Dec 14, 2010",1241.59,1241.84,1246.59,1238.17,0.09%
"Dec 15, 2010",1235.23,1241.58,1244.25,1234.01,-0.51%
"Dec 16, 2010",1242.87,1236.34,1243.75,1232.85,0.62%
"Dec 17, 2010",1243.91,1243.63,1245.81,1239.87,0.08%
"Dec 20, 2010",1247.08,1245.76,1250.20,1241.51,0.25%
"Dec 21, 2010",1254.60,1249.43,1255.82,1249.43,0.60%
"Dec 22, 2010",1258.84,1254.94,1259.39,1254.94,0.34%
"Dec 23, 2010",1256.77,1257.53,1258.59,1254.05,-0.16%
"Dec 27, 2010",1257.54,1254.66,1258.43,1251.48,0.06%
"Dec 28, 2010",1258.51,1259.10,1259.90,1256.22,0.08%
"Dec 29, 2010",1259.78,1258.78,1262.60,1258.78,0.10%
"Dec 30, 2010",1257.88,1259.44,1261.09,1256.32,-0.15%
"Dec 31, 2010",1257.64,1256.76,1259.34,1254.19,-0.02%
"Jan 03, 2011",1271.87,1257.62,1276.17,1257.62,1.13%
"Jan 04, 2011",1270.20,1272.95,1274.12,1262.66,-0.13%
"Jan 05, 2011",1276.56,1268.78,1277.63,1265.36,0.50%
"Jan 06, 2011",1273.85,1276.29,1278.17,1270.43,-0.21%
"Jan 07, 2011",1271.50,1274.41,1276.83,1261.70,-0.18%
"Jan 10, 2011",1269.75,1270.84,1271.52,1262.18,-0.14%
"Jan 11, 2011",1274.48,1272.58,1277.25,1269.62,0.37%
"Jan 12, 2011",1285.96,1275.65,1286.87,1275.65,0.90%
"Jan 13, 2011",1283.76,1285.78,1286.70,1280.47,-0.17%
"Jan 14, 2011",1293.24,1282.90,1293.24,1281.24,0.74%
"Jan 18, 2011",1295.02,1293.22,1296.06,1290.16,0.14%
"Jan 19, 2011",1281.92,1294.52,1294.60,1278.92,-1.01%
"Jan 20, 2011",1280.26,1280.85,1283.35,1271.26,-0.13%
"Jan 21, 2011",1283.35,1283.63,1291.21,1282.07,0.24%
"Jan 24, 2011",1290.84,1283.29,1291.93,1282.47,0.58%
"Jan 25, 2011",1291.18,1288.17,1291.26,1281.07,0.03%
"Jan 26, 2011",1296.63,1291.97,1299.74,1291.97,0.42%
"Jan 27, 2011",1299.54,1297.51,1301.29,1294.41,0.22%
"Jan 28, 2011",1276.34,1299.63,1302.67,1275.10,-1.79%
"Jan 31, 2011",1286.12,1276.50,1287.17,1276.50,0.77%
"Feb 01, 2011",1307.59,1289.14,1308.86,1289.14,1.67%
"Feb 02, 2011",1304.03,1305.91,1307.61,1302.62,-0.27%
"Feb 03, 2011",1307.10,1302.77,1308.60,1294.83,0.24%
"Feb 04, 2011",1310.87,1307.01,1311.00,1301.67,0.29%
"Feb 07, 2011",1319.05,1311.85,1322.85,1311.85,0.62%
"Feb 08, 2011",1324.57,1318.76,1324.87,1316.03,0.42%
"Feb 09, 2011",1320.88,1322.48,1324.54,1314.89,-0.28%
"Feb 10, 2011",1321.87,1318.13,1322.78,1311.74,0.07%
"Feb 11, 2011",1329.15,1318.66,1330.79,1316.08,0.55%
"Feb 14, 2011",1332.32,1328.73,1332.96,1326.90,0.24%
"Feb 15, 2011",1328.01,1330.43,1330.43,1324.61,-0.32%
"Feb 16, 2011",1336.32,1329.51,1337.61,1329.51,0.63%
"Feb 17, 2011",1340.43,1334.37,1341.50,1331.00,0.31%
"Feb 18, 2011",1343.01,1340.38,1344.07,1338.12,0.19%
"Feb 22, 2011",1315.44,1338.91,1338.91,1312.33,-2.05%
